2000-10-09,1915.35,0
2000-10-10,1942.15,0
2000-10-11,1933.73,0
2000-10-12,1926.32,0
2000-10-13,1918.16,0
2000-10-16,1902.81,0
2000-10-17,1909.49,0
2000-10-18,1922.84,0
2000-10-19,1913.42,0
2000-10-20,1947.45,0
2000-10-23,1958.94,0
2000-10-24,1956.34,0
2000-10-25,1977.25,0
2000-10-26,1967.67,0
2000-10-27,1967.41,0
2000-10-30,1973.58,0
2000-10-31,1961.29,0
2000-11-01,1977.36,0
2000-11-02,1984.26,0
2000-11-03,1981.63,0
2000-11-06,1991.17,0
2000-11-07,1997.08,0
2000-11-08,2012.91,0
2000-11-09,2032.48,0
2000-11-10,2047.46,0
2000-11-13,2070.79,0
2000-11-14,2085.12,0
2000-11-15,2081.91,0
2000-11-16,2095.98,0
2000-11-17,2093.24,0
2000-11-20,2101.39,0
2000-11-21,2097.98,0
2000-11-22,2113.3,0
2000-11-23,2119.44,0
2000-11-24,2053.37,0
2000-11-27,2049.67,0
2000-11-28,2079.4,0
2000-11-29,2064.79,0
2000-11-30,2070.61,0
2000-12-01,2081.84,0
2000-12-04,2092.14,0
2000-12-05,2091.67,0
2000-12-06,2075.63,0
2000-12-07,2075.04,0
2000-12-08,2073.16,0
2000-12-11,2046.08,0
2000-12-12,2059.05,0
2000-12-13,2056.12,0
2000-12-14,2051.08,0
2000-12-15,2039.36,0
2000-12-18,2044.55,0
2000-12-19,2049.03,0
2000-12-20,2071.27,0
2000-12-21,2076.89,0
2000-12-22,2069.77,0
2000-12-25,2068.17,0
2000-12-26,2076.27,0
2000-12-27,2058.24,0
2000-12-28,2053.7,0
2000-12-29,2073.48,0
2001-01-01,2073.48,0
2001-01-02,2103.47,0
2001-01-03,2123.9,0
2001-01-04,2117.41,0
2001-01-05,2125.3,0
2001-01-08,2102.06,0
2001-01-09,2101.14,0
2001-01-10,2125.61,0
2001-01-11,2119.14,0
2001-01-12,2104.75,0
2001-01-15,2032.44,0
2001-01-16,2045.89,0
2001-01-17,2034.58,0
2001-01-18,2043.11,0
2001-01-19,2065.61,0
2001-01-22,2065.61,0
2001-01-23,2065.61,0
2001-01-24,2065.61,0
2001-01-25,2065.61,0
2001-01-26,2065.61,0
2001-01-29,2065.61,0
2001-01-30,2065.61,0
2001-01-31,2065.61,0
2001-02-01,2065.61,0
2001-02-02,2065.61,0
2001-02-05,2008.03,0
2001-02-06,1995.31,0
2001-02-07,1979.94,0
2001-02-08,1930.14,0
2001-02-09,1956.97,0
2001-02-12,1961.22,0
2001-02-13,1963.53,0
2001-02-14,1963.2,0
2001-02-15,1946.48,0
2001-02-16,1941.96,0
2001-02-19,1967.55,0
2001-02-20,1953.22,0
2001-02-21,1909.33,0
2001-02-22,1907.26,0
2001-02-23,1936.35,0
2001-02-26,1954.69,0
2001-02-27,1962.04,0
2001-02-28,1959.18,0
2001-03-01,1965.12,0
2001-03-02,1985.11,0
2001-03-05,1984.2,0
2001-03-06,1990.06,0
2001-03-07,1991.18,0
2001-03-08,2000.9,0
2001-03-09,2011.66,0
2001-03-12,2012.55,0
2001-03-13,1998.7,0
2001-03-14,2018.62,0
2001-03-15,2022.6,0
2001-03-16,2020.24,0
2001-03-19,2036.62,0
2001-03-20,2045.79,0
2001-03-21,2066.39,0
2001-03-22,2087.53,0
2001-03-23,2053.54,0
2001-03-26,2089.88,0
2001-03-27,2107.26,0
2001-03-28,2106.87,0
2001-03-29,2101.66,0
2001-03-30,2112.77,0
2001-04-02,2125.08,0
2001-04-03,2123.05,0
2001-04-04,2090.72,0
2001-04-05,2112.6,0
2001-04-06,2108.61,0
2001-04-09,2117.37,0
2001-04-10,2128.48,0
2001-04-11,2131.4,0
2001-04-12,2134.8,0
2001-04-13,2145.4,0
2001-04-16,2168.06,0
2001-04-17,2176.68,0
2001-04-18,2172.56,0
2001-04-19,2172.87,0
2001-04-20,2152.33,0
2001-04-23,2150.43,0
2001-04-24,2166.17,0
2001-04-25,2119.18,0
2001-04-26,2105.06,0
2001-04-27,2115.11,0
2001-04-30,2119.18,0
2001-05-01,2119.18,0
2001-05-02,2119.18,0
2001-05-03,2119.18,0
2001-05-04,2119.18,0
2001-05-07,2119.18,0
2001-05-08,2137.99,0
2001-05-09,2132.89,0
2001-05-10,2147.28,0
2001-05-11,2155.41,0
2001-05-14,2178.47,0
2001-05-15,2191.06,0
2001-05-16,2199.5,0
2001-05-17,2194.65,0
2001-05-18,2203.37,0
